Step,A* + UNet + IL,Weighted A* + UNet + IL,A* + Unet,Weighted A* + Unet,A* + CNN + IL,A* + CNN,Weighted A* + CNN +IL,Weighted A* + CNN
1376,64.55099487,70.36216736,76.54011536,72.45941162,73.00468445,,72.63032532,74.2085495
1377,61.35762024,71.70324707,73.20452118,73.86113739,72.54167175,,73.85801697,72.75577545
1378,68.51346588,72.57631683,72.48672485,73.41898346,73.717453,,73.75376892,73.56737518
1380,50.31616211,64.12284851,81.05836487,77.31886292,57.05954742,,67.42207336,71.68652344
1381,46.04684448,60.96848679,86.74596405,80.02030945,55.79537964,,66.74024963,78.96769714
1382,44.11293793,60.24564362,84.73635101,83.43360901,59.31635284,,62.94960403,73.12148285
1383,47.2598877,62.60412216,86.46489716,78.08898163,61.52116394,,65.30899048,71.71652222
1384,44.71707535,62.61202621,84.1428299,83.32176208,58.92874908,,67.82909393,68.50666046
1386,52.2862854,71.64173889,80.48852539,78.70727539,63.89784241,,74.53122711,77.36656189
1387,52.96760941,68.37135315,82.22756958,77.77466583,63.38873672,,71.83003235,72.33270264
1388,54.08834457,69.14178467,79.69220734,75.59447479,67.57439423,,68.57646179,78.78794098
1389,57.17076111,68.82429504,80.78931427,79.31699371,67.74512482,,73.57881927,74.0623703
1390,53.44808197,70.08125305,79.25758362,78.7298584,62.76868439,,70.9083252,72.5901947
1392,63.45955658,65.51229858,70.99987793,67.71970367,66.76859283,,66.77613068,68.81411743
1393,61.87376785,64.97719574,73.92034149,67.72171783,64.94631195,,66.30420685,67.43347168
1394,64.55857086,65.57627106,70.17558289,66.73725891,64.48246002,,66.65907288,68.30381775
1395,62.08712769,65.29799652,68.75666809,66.80725098,65.83565521,,65.71538544,66.48628998
1396,64.14557648,65.8915863,70.63142395,67.41721344,65.59688568,,68.88033295,69.14529419
1400,41.03814316,66.23078918,96.37065125,98.52237701,66.84228516,,77.72279358,85.60936737
1401,39.39488983,63.80242538,94.79844666,88.90673065,60.80020142,,68.02095795,84.96720123
1402,45.92451477,69.06999969,88.92832947,95.08078766,63.59790802,,69.63238525,86.77377319
1403,39.68588257,68.35522461,98.4249115,91.34022522,65.43676758,,71.95413208,85.67892456
1404,42.19084167,63.56087875,89.76286316,94.99207306,66.16119385,,65.99642944,88.59453583
1406,60.9800148,72.2105484,78.68073273,79.27185822,72.18144989,,76.39624786,76.70619202
1407,65.30310822,76.39562988,79.03530121,77.20531464,73.01235199,,75.87979126,76.85268402
1408,62.87665558,76.33245087,80.50241852,76.9952774,75.99596405,,78.29286957,75.16255188
1409,61.64725113,74.75807953,81.75725555,77.49543762,74.13977051,,77.83924866,76.39671326
1410,62.95047379,75.51912689,78.06193542,78.28921509,74.57235718,,77.72291565,77.19102478
1412,60.11283112,71.95839691,80.73862457,75.2460556,70.14916992,,74.98670959,77.5059433
1413,57.16229248,74.24771118,80.40883636,77.67489624,71.95290375,,74.67344666,79.0725174
1414,60.90400696,69.16052246,78.86804962,76.44461823,67.47868347,,73.92527771,76.2882843
1415,64.7427063,74.66817474,80.3757019,74.07478333,68.90287781,,75.04901886,76.16192627
1416,61.74442673,73.19247437,78.59111786,77.64305878,70.60625458,,76.37987518,76.56310272
1418,62.34812164,72.7952652,75.28887939,77.3852005,71.1461792,,75.62126923,74.0920639
1419,59.88679123,71.07997131,75.93473816,74.17173767,71.11714172,,72.9967804,76.90653229
1420,58.21199036,72.04008484,78.67206573,79.34700012,69.74185181,,73.04905701,75.95336914
1421,67.14559937,68.98504639,78.37717438,76.39051056,72.88474274,,74.42536163,76.25136566
1422,56.72129059,73.14151764,77.95340729,75.19503784,68.9930954,,73.71895599,74.97267914
1424,61.05357742,70.44882965,71.67230225,72.50025177,69.46041107,,72.29163361,74.3261795
1425,63.1903038,71.82435608,73.71411896,73.43688965,72.23059082,,73.20378876,74.4525528
1426,65.9608078,69.68878174,76.65206909,73.20944977,71.71129608,,73.5500412,76.51812744
1427,61.95381927,70.45818329,75.8214798,72.25535583,72.97935486,,74.16863251,72.19335175
1428,59.01434326,71.92271423,73.86769867,74.0049057,71.84057617,,72.12128448,74.62710571
1430,43.92701721,62.57772064,88.22868347,80.72934723,55.59130859,,64.37294769,67.38401794
1431,43.09653473,64.64796448,84.37709808,78.7016449,57.01848602,,68.60297394,72.76621246
1432,44.5528183,60.73106384,84.67551422,83.44286346,58.75430298,,67.51808929,68.10665894
1433,46.07899475,67.75904846,82.30133057,82.14870453,55.75625992,,64.87469482,71.88140869
1434,46.70527649,54.17006683,84.04610443,83.07096863,51.84924316,,62.75914001,77.87779999
1436,55.91960144,69.94132233,80.5614624,78.48088074,60.50905228,,70.22764587,72.75024414
1437,56.22874451,69.7206955,80.94171906,78.77439117,65.89758301,,73.67004395,73.84172821
1438,50.86110687,68.16639709,79.31024933,78.31627655,60.67472839,,70.86296844,73.30778503
1439,58.66466904,65.14411163,79.02077484,81.77107239,63.41809464,,70.38343048,74.96408081
1440,53.454319,65.33158875,77.4088974,77.27219391,61.02514648,,76.68819427,73.05454254
1442,63.24059677,64.92427063,72.83371735,68.63324738,67.28224182,,64.72685242,66.67421722
1443,66.20397949,66.5470047,70.48926544,67.70462799,67.22887421,,68.0583725,66.42559814
1444,64.23524475,68.94351959,70.60967255,66.13993835,65.38761139,,67.2641449,67.66667175
1445,65.54393768,64.35180664,69.59534454,68.46263885,65.33621216,,68.70355988,64.32455444
1446,64.29017639,63.99987411,71.77245331,67.67562103,67.25222778,,67.8225708,67.63308716
1450,35.97562408,66.53998566,94.60553741,95.61885834,61.22353363,,69.89422607,
1451,38.63576889,65.99676514,94.09068298,99.2953949,65.1442337,,70.95307159,
1452,42.59168625,66.95752716,94.52005005,89.53146362,65.19717407,,66.57846069,
1453,38.0022049,64.83735657,93.09980774,95.90022278,62.2926712,,68.18373108,
1454,36.38043213,67.44126892,96.79684448,92.74485779,64.2539444,,65.59978485,
1456,67.77111053,75.65016937,81.6396637,78.6318512,75.95354462,,75.60671234,
1457,61.71411133,72.73374176,81.29473114,76.63745117,72.85651398,,75.1607666,
1458,58.81028366,75.27394104,82.64417267,78.58821869,70.64351654,,76.06877136,
1459,59.66377258,76.33835602,82.3215332,77.50457764,74.10085297,,75.88926697,
1460,59.44674683,73.41647339,82.01290894,77.40010834,75.29178619,,77.21321869,
1462,60.5667038,77.14812469,75.7838974,77.35634613,66.33799744,,75.08781433,
1463,57.61550903,73.98027039,81.1681366,75.18439484,68.31362915,,78.16226196,
1464,60.82672119,71.95782471,77.97106934,75.36825562,69.7326889,,76.81134033,
1465,57.75086975,72.76590729,82.44244385,74.48148346,69.31360626,,76.57395172,
1466,64.3331604,73.806633,79.19274139,74.69928741,69.94078064,,77.24928284,
1468,60.79336548,66.25080872,81.77973175,77.10533905,73.48733521,,75.38238525,
1469,59.2247467,74.81258392,80.76615906,76.09332275,75.10146332,,73.82221985,
1470,59.67766571,70.68816376,79.2742691,79.40626526,69.31710815,,74.45703125,
1471,58.97517395,70.23752594,77.26039124,78.20999908,73.00000763,,75.09361267,
1472,65.14633179,71.22845459,81.2405014,77.20912933,69.62421417,,76.36013794,
1474,65.329422,72.29995728,73.52912903,74.26435852,70.64460754,,71.29530334,
1475,65.86678314,73.03476715,71.01559448,74.25196075,71.36310577,,71.75540161,
1476,63.49979019,72.45936584,76.30861664,73.7135849,73.81056976,,73.69371033,
1477,64.02297211,73.18235779,72.71281433,72.70855713,71.75325012,,73.33592987,
1478,62.49458694,71.17004395,73.95115662,71.67558289,71.209198,,73.35151672,
1480,46.52270508,62.17491913,87.50322723,79.86123657,56.48302841,,66.80506897,
1481,47.91139984,59.1689949,83.26998138,80.55775452,59.2108345,,68.01353455,
1482,46.24822617,60.74804306,86.72533417,83.66143036,55.23397446,,63.88240433,
1483,44.66847992,61.77285004,85.47648621,76.86363983,54.26826477,,64.0537796,
1484,46.40740967,62.21618652,86.82436371,82.72836304,57.7991333,,63.2211647,
1486,56.14468002,70.224617,77.88006592,78.57147217,63.68897247,,70.07507324,
1487,54.39715195,70.57731628,81.36162567,78.33098602,67.77690125,,70.29541779,
1488,55.2705307,72.69100952,83.60603333,78.73858643,66.0395813,,68.59562683,
1489,58.56313705,68.74466705,79.45906067,78.75315094,64.95911407,,66.81677246,
1490,52.76289749,66.15010834,79.74648285,74.4516449,65.18103027,,72.18558502,
1492,61.44593048,67.39656067,71.04043579,68.51674652,68.17743683,,67.00720215,
1493,63.33878326,64.36732483,70.68370056,67.11907196,65.52817535,,65.24984741,
1494,62.37871933,63.75242996,74.32407379,67.21296692,66.29940796,,66.84345245,
1495,64.06218719,65.29857635,68.7155304,66.98878479,65.46945953,,69.55197144,
1496,68.54903412,66.09142303,69.93212128,67.41815186,67.95179749,,65.46125031,
1500,40.47509003,67.65391541,91.02880859,,63.75485229,,,
1501,41.48690033,61.03862,93.90379333,,62.88738251,,,
1502,37.5128479,69.4911499,101.9710312,,63.13792419,,,
1503,35.83647919,68.80245972,94.43780518,,66.01567841,,,
1504,34.62252808,65.69652557,102.486763,,61.19598389,,,
1506,62.12061691,75.59295654,80.35982513,,73.134758,,,
1507,63.30131912,73.26834869,78.62078857,,74.21673584,,,
1508,62.53485489,76.64396667,80.87733459,,71.68462372,,,
1509,60.02597809,73.9729538,79.10622406,,75.10561371,,,
1510,61.96009064,72.48458099,76.57358551,,71.98518372,,,
1512,61.42556,73.23548889,77.64765167,,71.65319824,,,
1513,56.91996765,74.13694763,75.65827942,,70.53262329,,,
1514,60.09979248,73.90893555,78.03017426,,70.53502655,,,
1515,60.48675537,70.13562012,76.46626282,,70.04980469,,,
1516,59.37059021,72.79077148,78.32577515,,66.84705353,,,
1518,58.3001976,69.64122009,78.93429565,,69.11972809,,,
1519,60.20077133,74.44966125,79.78111267,,71.50399017,,,
1520,62.44852448,69.48001862,75.8711319,,67.4881897,,,
1521,57.65691376,71.37841797,76.97262573,,71.92508698,,,
1522,60.84112549,70.74315643,78.53025055,,72.55437469,,,
1524,62.3260994,73.27629089,77.14577484,,72.19556427,,,
1525,67.87962341,73.0118866,75.04971313,,73.35442352,,,
1526,65.41362,71.29497528,74.92152405,,73.38954163,,,
1527,65.92276001,70.26178741,73.7219162,,72.14582825,,,
1528,66.44473267,71.13991547,74.65631104,,71.06546021,,,
1530,44.99629211,60.69615173,86.63153839,,50.41963959,,,
1531,44.97380829,63.88338852,85.81218719,,58.61620331,,,
1532,46.98787689,59.31653595,88.49570465,,55.28609085,,,
1533,45.51301575,70.14705658,86.34020233,,52.94586182,,,
1534,47.07059097,59.6437149,82.97337341,,62.83377075,,,
1536,51.36230087,68.5771637,79.49073029,,63.71954346,,,
1537,53.54259872,71.4381485,79.94300842,,63.60814285,,,
1538,58.83555984,67.23066711,79.58033752,,64.47144318,,,
1539,55.50853729,68.73587036,82.41725159,,64.57348633,,,
1540,59.04708862,65.7594223,79.02462006,,66.99169922,,,
1542,64.1399765,66.29618835,71.01309967,,66.69758606,,,
1543,63.10300446,64.60785675,71.02819061,,66.15593719,,,
1544,65.00009155,66.03819275,68.77366638,,66.45021057,,,
1545,64.12259674,67.49606323,68.95530701,,65.58074951,,,
1546,64.49142456,66.8976059,69.62321472,,65.60035706,,,
1550,47.2620697,65.05343628,95.59832001,,65.06601715,,,
1551,45.41549301,65.04427338,97.03783417,,65.95186615,,,
1552,42.50282669,64.26573944,93.39123535,,62.37748718,,,
1553,38.83798218,65.63891602,94.49186707,,63.74192047,,,
1554,39.67631149,67.3151474,95.30033875,,65.4781723,,,
1556,64.83353424,75.92753601,80.47704315,,73.74164581,,,
1557,65.47129822,72.50887299,81.11964417,,72.54707336,,,
1558,58.67985153,75.0020752,80.96444702,,73.85850525,,,
1559,62.06869125,74.68759918,81.27093506,,71.99919891,,,
1560,64.99107361,72.98339081,82.85419464,,73.83522797,,,
1562,61.25831604,69.89915466,76.5613327,,70.4936142,,,
1563,60.71015167,73.27742767,78.68331146,,72.33785248,,,
1564,61.90135193,73.31083679,78.37876892,,67.364151,,,
1565,60.25806427,70.74468231,74.75059509,,70.31246948,,,
1566,57.24774551,75.07982635,78.59148407,,70.14360809,,,
1568,60.35896683,68.5786972,78.11474609,,69.17304993,,,
1569,62.05679321,72.45075226,74.89763641,,70.85247803,,,
1570,64.26463318,70.23162079,79.83211517,,72.66864014,,,
1571,61.04152679,70.40364838,78.94676971,,70.72648621,,,
1572,66.25817108,70.97280884,80.50073242,,68.20452118,,,
1574,62.9678421,72.02726746,75.36585236,,74.60486603,,,
1575,62.85173798,74.12882233,73.81658936,,72.02853394,,,
1576,64.45117188,71.91492462,76.43322754,,72.13749695,,,
1577,65.51731873,70.30258942,74.91049194,,72.74842072,,,
1578,69.26717377,70.03115845,74.0718689,,73.77011871,,,
1580,44.9954834,58.31703568,85.08831024,,56.59028244,,,
1581,40.68806458,63.30514526,83.73334503,,55.42681122,,,
1582,42.53764343,61.53800964,85.10384369,,57.33663177,,,
1583,45.61758041,62.49055481,81.647995,,58.59237671,,,
1584,44.03142929,57.04198074,84.6199646,,60.53996277,,,
1586,55.63480759,67.05886841,78.90415955,,66.18507385,,,
1587,53.80889893,67.77406311,80.17444611,,66.12368774,,,
1588,50.35062408,67.70528412,82.80113983,,61.42871094,,,
1589,56.84518814,65.70668793,80.17623901,,61.04005814,,,
1590,53.9091568,67.555336,80.06980133,,66.75352478,,,
1592,65.53144836,65.54883575,70.54414368,,64.09086609,,,
1593,63.94595718,64.64118958,72.65904999,,65.23547363,,,
1594,69.30209351,64.71960449,70.52813721,,67.04006958,,,
1595,63.47328949,65.27436066,68.18214417,,65.37593079,,,
1596,66.88289642,64.64421082,71.19223022,,65.37063599,,,
1600,44.67605591,72.13677979,100.6066132,,61.92573547,,,
1601,42.70397186,61.0500412,101.3566742,,64.77506256,,,
1602,40.24294281,67.88415527,92.29956818,,63.80090714,,,
1603,36.48147964,63.96552658,92.82862091,,60.01778793,,,
1604,41.30356598,66.10719299,94.49278259,,68.23064423,,,
1606,61.78975677,70.63879395,79.53407288,,73.33450317,,,
1607,65.45852661,73.38331604,80.14472198,,77.29087067,,,
1608,61.78949738,71.05764008,80.88063812,,69.29412842,,,
1609,63.10035324,74.74804688,81.09144592,,71.46587372,,,
1610,61.62008667,74.82291412,78.819664,,73.88239288,,,
1612,61.69073105,71.29208374,77.49609375,,70.95056152,,,
1613,59.94800568,72.61438751,80.6138916,,68.77629089,,,
1614,60.50510406,73.80641174,77.8824234,,66.3000946,,,
1615,57.13010025,72.96511841,80.1628418,,72.4380722,,,
1616,63.86160278,72.03367615,81.82498932,,69.12524414,,,
1618,59.85830688,68.21188354,80.66822052,,75.96129608,,,
1619,56.84400558,72.15119934,79.3293457,,72.75655365,,,
1620,60.67713165,66.52340698,77.52352142,,71.81777191,,,
1621,62.06977844,70.67688751,80.94878387,,70.67185211,,,
1622,60.96116638,72.2375412,79.40200043,,70.15338135,,,
1624,68.22750092,71.60686493,74.91881561,,71.56939697,,,
1625,69.09762573,71.0712204,73.76068878,,70.92900085,,,
1626,63.18641663,73.49028778,73.98052216,,72.08480072,,,
1627,62.41117859,71.65855408,75.75875854,,71.83724213,,,
1628,62.34852219,71.91233826,74.15533447,,70.15423584,,,
1630,45.67974854,61.9396019,85.26906586,,59.34480667,,,
1631,47.23509216,64.02197266,81.67995453,,58.47045898,,,
1632,48.91359329,67.64235687,85.72383118,,52.22912979,,,
1633,46.18791962,62.84609604,78.01434326,,59.37794495,,,
1634,44.86883545,58.76088715,86.26171112,,59.30836105,,,
1636,56.38099289,70.79925537,79.3111496,,61.46187592,,,
1637,55.13623047,67.77404785,80.81060028,,64.83065796,,,
1638,55.46295929,65.76586151,77.67933655,,63.05995941,,,
1639,55.2923584,67.32941437,79.33800507,,63.01113892,,,
1640,55.81392288,70.12065125,81.24654388,,62.05675507,,,
1642,67.47192383,66.57089996,69.56571198,,64.90637207,,,
1643,68.71372223,66.79981232,72.68107605,,67.62974548,,,
1644,66.63047791,65.42391205,70.33634186,,67.81958008,,,
1645,64.40802002,64.83049011,69.04026794,,66.70869446,,,
1646,67.95507813,67.74609375,71.9339447,,64.05976105,,,
1650,,67.31416321,97.19152832,,67.05862427,,,
1651,,63.94959259,90.563797,,64.97858429,,,
1652,,63.09314346,99.81681824,,65.74005127,,,
1653,,67.22979736,100.291008,,63.86694336,,,
1654,,64.66862488,85.45935822,,62.8401947,,,
1656,,74.67875671,81.52744293,,73.94369507,,,
1657,,71.67285156,77.48685455,,74.90072632,,,
1658,,73.07519531,84.24424744,,76.08808136,,,
1659,,74.30693817,77.68125153,,73.14378357,,,
1660,,75.09677124,78.73946381,,73.20375061,,,
1662,,71.03225708,78.00551605,,69.13362122,,,
1663,,73.47710419,78.05135345,,71.7337265,,,
1664,,72.21084595,79.26177979,,72.1543045,,,
1665,,70.11459351,79.2910614,,73.25418854,,,
1666,,72.38594055,81.31568146,,68.71247864,,,
1668,,72.29535675,78.81721497,,69.03858185,,,
1669,,72.74506378,79.30157471,,70.52635193,,,
1670,,68.69207001,82.31978607,,73.08111572,,,
1671,,71.63188934,78.02855682,,70.68537903,,,
1672,,72.48886108,78.36236572,,71.36676788,,,
1674,,73.23330688,76.99079895,,70.94354248,,,
1675,,71.34546661,73.3970871,,74.54808807,,,
1676,,69.11598969,74.70182037,,72.49627686,,,
1677,,69.90167999,73.43013,,71.21529388,,,
1678,,72.56334686,76.10823059,,72.25110626,,,
1680,,61.86289215,86.21664429,,52.95235825,,,
1681,,61.46334457,83.10375977,,61.19345856,,,
1682,,65.69967651,85.37957001,,57.53732681,,,
1683,,64.11166382,87.78971863,,58.73963547,,,
1684,,61.62513351,83.09289551,,59.8741684,,,
1686,,68.11761475,79.41326904,,63.88721848,,,
1687,,70.10429382,78.81951904,,62.12947083,,,
1688,,70.26229095,80.28455353,,64.48208618,,,
1689,,71.16681671,82.98443604,,61.52985001,,,
1690,,68.44552612,81.52166748,,61.63375092,,,
1692,,65.55580902,68.61547852,,66.51113129,,,
1693,,66.1520462,73.41587067,,66.77481079,,,
1694,,65.43544006,70.3098526,,64.08707428,,,
1695,,66.38829041,71.03408051,,65.92344666,,,
1696,,65.64719391,70.10345459,,64.26797485,,,
1700,,67.06919098,,,,,,
1701,,64.46754456,,,,,,
1702,,64.79855347,,,,,,
1703,,65.70968628,,,,,,
1704,,67.10298157,,,,,,
1706,,74.22946167,,,,,,
1707,,75.90949249,,,,,,
1708,,73.12937927,,,,,,
1709,,74.46538544,,,,,,
1710,,73.06247711,,,,,,
1712,,71.42577362,,,,,,
1713,,74.35105896,,,,,,
1714,,71.94325256,,,,,,
1715,,72.51034546,,,,,,
1716,,72.18431091,,,,,,
1718,,72.09555817,,,,,,
1719,,69.20606232,,,,,,
1720,,70.95101929,,,,,,
1721,,68.59841919,,,,,,
1722,,69.98603058,,,,,,
1724,,70.34979248,,,,,,
1725,,72.40900421,,,,,,
1726,,71.38018036,,,,,,
1727,,71.02555084,,,,,,
1728,,71.65016937,,,,,,
1730,,63.654953,,,,,,
1731,,57.79777908,,,,,,
1732,,64.03565216,,,,,,
1733,,62.22180939,,,,,,
1734,,58.248703,,,,,,
1736,,69.08974457,,,,,,
1737,,70.78424072,,,,,,
1738,,72.48834229,,,,,,
1739,,68.51475525,,,,,,
1740,,67.49085236,,,,,,
1742,,67.05914307,,,,,,
1743,,67.490242,,,,,,
1744,,66.3044281,,,,,,
1745,,64.17350006,,,,,,
1746,,67.17189789,,,,,,
1750,,72.22406769,,,,,,
1751,,72.17159271,,,,,,
1752,,62.80027771,,,,,,
1753,,69.17673492,,,,,,
1754,,62.54527664,,,,,,
1756,,74.1640625,,,,,,
1757,,73.65761566,,,,,,
1758,,74.63246155,,,,,,
1759,,74.97935486,,,,,,
1760,,71.94316864,,,,,,
1762,,75.34803009,,,,,,
1763,,75.28417969,,,,,,
1764,,70.54664612,,,,,,
1765,,71.41458893,,,,,,
1766,,71.97111511,,,,,,
1768,,71.14812469,,,,,,
1769,,70.12353516,,,,,,
1770,,67.17419434,,,,,,
1771,,70.29557037,,,,,,
1772,,69.95315552,,,,,,
1774,,70.93131256,,,,,,
1775,,71.67061615,,,,,,
1776,,68.63569641,,,,,,
1777,,71.85881805,,,,,,
1778,,72.02758026,,,,,,
1780,,58.87174225,,,,,,
1781,,58.90275955,,,,,,
1782,,65.81855011,,,,,,
1783,,60.43937683,,,,,,
1784,,61.2163887,,,,,,
1786,,67.78542328,,,,,,
1787,,70.65188599,,,,,,
1788,,69.08226013,,,,,,
1789,,68.41093445,,,,,,
1790,,75.54386139,,,,,,
1792,,63.41576767,,,,,,
1793,,62.97478867,,,,,,
1794,,65.02708435,,,,,,
1795,,66.41426086,,,,,,
1796,,65.2240448,,,,,,
1800,,65.60195923,,,,,,
1801,,73.914505,,,,,,
1802,,64.66691589,,,,,,
1803,,67.97966003,,,,,,
1804,,68.22348022,,,,,,
1806,,75.16123199,,,,,,
1807,,77.17092133,,,,,,
1808,,74.8289566,,,,,,
1809,,72.03090668,,,,,,
1810,,75.78675079,,,,,,
1812,,72.61517334,,,,,,
1813,,72.41062927,,,,,,
1814,,72.98571777,,,,,,
1815,,73.61140442,,,,,,
1816,,74.35697174,,,,,,
1818,,71.82776642,,,,,,
1819,,71.03452301,,,,,,
1820,,70.81907654,,,,,,
1821,,70.2325058,,,,,,
1822,,68.66456604,,,,,,
1824,,69.84320068,,,,,,
1825,,71.28710175,,,,,,
1826,,70.03526306,,,,,,
1827,,73.2878418,,,,,,
1828,,72.23595428,,,,,,
1830,,62.22695541,,,,,,
1831,,60.866745,,,,,,
1832,,64.44285583,,,,,,
1833,,62.76507187,,,,,,
1834,,60.32420731,,,,,,
1836,,68.87976837,,,,,,
1837,,68.0220871,,,,,,
1838,,67.3465271,,,,,,
1839,,70.61524963,,,,,,
1840,,65.61694336,,,,,,
1842,,64.64472198,,,,,,
1843,,65.4164505,,,,,,
1844,,68.69244385,,,,,,
1845,,65.83250427,,,,,,
1846,,67.97153473,,,,,,
1850,,62.0300293,,,,,,
1851,,68.6436615,,,,,,
1852,,66.84925842,,,,,,
1853,,62.06830597,,,,,,
1854,,66.91564178,,,,,,
1856,,77.94540405,,,,,,
1857,,72.86746979,,,,,,
1858,,73.52372742,,,,,,
1859,,72.78878784,,,,,,
1860,,71.71795654,,,,,,
1862,,73.45583344,,,,,,
1863,,71.74108124,,,,,,
1864,,72.68615723,,,,,,
1865,,70.54155731,,,,,,
1866,,69.86347198,,,,,,
1868,,71.01054382,,,,,,
1869,,71.87371063,,,,,,
1870,,72.84250641,,,,,,
1871,,70.04811096,,,,,,
1872,,69.80043793,,,,,,
1874,,68.43736267,,,,,,
1875,,69.15809631,,,,,,
1876,,69.95846558,,,,,,
1877,,71.33876038,,,,,,
1878,,68.82987213,,,,,,
1880,,60.98511505,,,,,,
1881,,63.22883224,,,,,,
1882,,57.45747375,,,,,,
1883,,55.45708084,,,,,,
1884,,62.72197723,,,,,,
1886,,68.91371155,,,,,,
1887,,66.98113251,,,,,,
1888,,70.58629608,,,,,,
1889,,69.15431976,,,,,,
1890,,70.90657806,,,,,,
1892,,65.37483215,,,,,,
1893,,68.59359741,,,,,,
1894,,65.70929718,,,,,,
1895,,68.7315979,,,,,,
1896,,64.84771729,,,,,,
1900,,69.69944,,,,,,
1901,,65.26931763,,,,,,
1902,,62.52764893,,,,,,
1903,,63.78842926,,,,,,
1904,,67.36486816,,,,,,
1906,,74.29989624,,,,,,
1907,,75.55224609,,,,,,
1908,,73.6892395,,,,,,
1909,,73.00241089,,,,,,
1910,,73.91763306,,,,,,
1912,,72.8343811,,,,,,
1913,,72.26147461,,,,,,
1914,,72.80747986,,,,,,
1915,,74.73077393,,,,,,
1916,,71.83164978,,,,,,
1918,,72.25479126,,,,,,
1919,,71.38777924,,,,,,
1920,,66.97065735,,,,,,
1921,,72.6450882,,,,,,
1922,,69.39237976,,,,,,
1924,,71.45645905,,,,,,
1925,,73.29921722,,,,,,
1926,,73.57849884,,,,,,
1927,,69.86650848,,,,,,
1928,,72.20697784,,,,,,
1930,,62.42232513,,,,,,
1931,,64.07492828,,,,,,
1932,,59.16080856,,,,,,
1933,,60.48448944,,,,,,
1934,,67.99669647,,,,,,
1936,,67.72138977,,,,,,
1937,,73.02469635,,,,,,
1938,,72.798172,,,,,,
1939,,68.80400085,,,,,,
1940,,68.37059021,,,,,,
1942,,66.90461731,,,,,,
1943,,64.97360992,,,,,,
1944,,66.14398193,,,,,,
1945,,67.09991455,,,,,,
1946,,67.84760284,,,,,,
1950,,66.05244446,,,,,,
1951,,71.71466064,,,,,,
1952,,67.83259583,,,,,,
1953,,66.538414,,,,,,
1954,,69.16281128,,,,,,
1956,,76.8976593,,,,,,
1957,,71.40441895,,,,,,
1958,,72.61664581,,,,,,
1959,,74.18198395,,,,,,
1960,,71.37245941,,,,,,
1962,,72.15742493,,,,,,
1963,,72.83041382,,,,,,
1964,,72.82138062,,,,,,
1965,,73.53252411,,,,,,
1966,,73.54928589,,,,,,
1968,,69.37350464,,,,,,
1969,,65.87389374,,,,,,
1970,,69.04579163,,,,,,
1971,,72.0430069,,,,,,
1972,,72.69639587,,,,,,
1974,,69.46084595,,,,,,
1975,,72.67058563,,,,,,
1976,,72.31543732,,,,,,
1977,,69.70227051,,,,,,
1978,,71.00992584,,,,,,
1980,,62.96581268,,,,,,
1981,,64.44744873,,,,,,
1982,,60.86368561,,,,,,
1983,,61.29667664,,,,,,
1984,,60.4124794,,,,,,
1986,,68.14639282,,,,,,
1987,,67.84461212,,,,,,
1988,,67.20350647,,,,,,
1989,,69.85177612,,,,,,
1990,,65.55260468,,,,,,
1992,,66.35797119,,,,,,
1993,,65.14330292,,,,,,
1994,,64.86789703,,,,,,
1995,,65.62767792,,,,,,
1996,,67.92677307,,,,,,
2000,,66.28982544,,,,,,
2001,,64.04010773,,,,,,
2002,,73.81829071,,,,,,
2003,,68.98329926,,,,,,
2004,,64.24468994,,,,,,
2006,,74.3126297,,,,,,
2007,,75.01554871,,,,,,
2008,,73.7700119,,,,,,
2009,,74.44762421,,,,,,
2010,,73.36639404,,,,,,
2012,,71.13841248,,,,,,
2013,,71.32752991,,,,,,
2014,,67.77559662,,,,,,
2015,,71.91149139,,,,,,
2016,,69.27919006,,,,,,
2018,,69.15720367,,,,,,
2019,,69.81455994,,,,,,
2020,,72.7368927,,,,,,
2021,,71.43828583,,,,,,
2022,,68.18160248,,,,,,
2024,,72.19678497,,,,,,
2025,,72.58842468,,,,,,
2026,,70.9576416,,,,,,
2027,,72.33301544,,,,,,
2028,,73.85531616,,,,,,
2030,,62.21842957,,,,,,
2031,,60.36773682,,,,,,
2032,,62.69964218,,,,,,
2033,,61.50787354,,,,,,
2034,,60.54246902,,,,,,
2036,,68.62050629,,,,,,
2037,,71.31227112,,,,,,
2038,,66.15727234,,,,,,
2039,,66.64347839,,,,,,
2040,,70.49710846,,,,,,
2042,,66.58847809,,,,,,
2043,,66.53385925,,,,,,
2044,,65.346138,,,,,,
2045,,66.25085449,,,,,,
2046,,65.68160248,,,,,,
2050,,64.00050354,,,,,,
2051,,67.04202271,,,,,,
2052,,63.11580276,,,,,,
2053,,63.49921417,,,,,,
2054,,70.44113159,,,,,,
2056,,74.0824585,,,,,,
2057,,74.71747589,,,,,,
2058,,75.17041016,,,,,,
2059,,74.27264404,,,,,,
2060,,73.50875092,,,,,,
2062,,74.61077118,,,,,,
2063,,70.79446411,,,,,,
2064,,75.95038605,,,,,,
2065,,72.29627991,,,,,,
2066,,74.29779816,,,,,,
2068,,72.61969757,,,,,,
2069,,70.63162231,,,,,,
2070,,69.71286774,,,,,,
2071,,72.00967407,,,,,,
2072,,70.14768219,,,,,,
2074,,72.41770935,,,,,,
2075,,71.47879028,,,,,,
2076,,71.34706116,,,,,,
2077,,70.87838745,,,,,,
